#{"t_start": 1718442257.5480845, "env_id": "None"}
r,l,t
-113.46686,77,6.423051
-422.1294,133,6.458217
-221.55023,130,6.469716
-451.3407,118,6.504135
-67.64149,68,6.5042
-92.861984,67,6.515466
-392.5001,94,6.573655
-252.31631,89,6.619482
-238.3764,77,6.63426
-403.87744,50,7.182333
-439.05505,51,7.195018
-337.3662,51,7.195085
-361.3742,52,7.206896
-441.0866,53,7.219505
-478.89142,53,7.219572
-430.55728,54,7.23178
-468.45554,54,7.231849
-491.02423,55,7.243331
-530.2168,57,7.26571
-545.2158,58,7.283141
-463.048,58,7.283213
-536.412,58,7.283249
-550.2595,58,7.283278
-542.06274,58,7.283307
-565.0875,59,7.295305
-586.6011,61,7.319751
-578.98706,61,7.319817
-496.51965,61,7.319849
-598.92554,61,7.319877
-617.4217,63,7.343076
-495.35953,63,7.343142
-528.80194,65,7.366891
-557.6703,65,7.366959
-611.7158,65,7.366991
-612.1316,66,7.379926
-522.3754,66,7.382753
-647.3752,67,7.396709
-643.04095,67,7.396787
-559.46545,68,7.408793
-563.2791,69,7.420425
-678.0786,70,7.432146
-533.2887,71,7.444933
-641.2313,71,7.444998
-696.36865,71,7.445029
-524.4352,72,7.456977
-659.7154,72,7.457042
-697.5429,73,7.468107
-676.68677,74,7.479493
-701.54456,74,7.479558
-685.8614,75,7.522957
-817.92114,75,7.523027
-657.7611,76,7.533284
-511.55048,77,7.54327
-695.5893,78,7.56052
-745.76447,79,7.570255
-686.2782,80,7.580078
-736.5951,81,7.589749
-743.9872,82,7.602902
-1051.8665,89,7.66638
-319.97348,53,7.846347
-287.78183,58,7.89178
-248.36603,56,7.891854
-385.11942,60,7.940191
-375.61453,61,7.963643
-233.64798,59,7.97551
-270.85345,68,7.997862
-398.81442,62,8.009819
-414.78702,60,8.025245
-451.7802,68,8.025319
-120.313324,58,8.070155
-211.67932,68,8.081792
-282.96472,70,8.14115
-482.80582,83,8.164455
-506.46805,77,8.17848
-245.3908,69,8.178574
-582.755,83,8.178628
-203.94693,72,8.217587
-248.81715,67,8.245895
-509.9667,82,8.258217
-69.003174,67,8.281231
-553.3291,82,8.293528
-82.18501,74,8.306278
-171.03297,73,8.306346
-292.86926,79,8.318381
-461.3532,87,8.33144
-188.06758,69,8.333869
-287.58124,88,8.333932
-337.88702,81,8.3466
-154.28188,71,8.346672
1.5662231,86,8.368441
-279.88318,88,8.36851
-101.622314,77,8.399046
-107.0827,80,8.411041
-84.33028,73,8.41111
-125.92503,83,8.457061
-130.32445,87,8.468289
-346.21814,91,8.490121
-117.38275,89,8.502112
-106.99344,94,8.502186
-374.97714,100,8.52394
-285.24408,90,8.534806
-97.83287,102,8.569243
-188.89207,106,8.641275
-378.47482,109,8.70975
-181.56061,71,8.721206
-113.82684,105,8.754344
-196.13739,74,8.803914
-201.50766,109,8.83846
-233.95999,74,8.879174
-109.063156,117,8.890801
-461.514,96,8.970071
-117.865166,114,8.985731
-137.8353,94,8.997908
-93.571304,124,9.009788
-193.29224,89,9.066941
-131.03818,96,9.125992
-108.426,76,9.126047
-150.93297,95,9.136007
-216.24274,65,9.155697
