#{"t_start": 1718461803.0062377, "env_id": "None"}
r,l,t
10.0,10,6.367258
11.0,11,6.368114
9.0,9,6.371857
11.0,11,6.374196
10.0,10,6.384294
9.0,9,6.384349
9.0,9,6.387659
9.0,9,6.38804
9.0,9,6.39793
9.0,9,6.403696
11.0,11,6.405332
11.0,11,6.406225
10.0,10,6.406286
9.0,9,6.414958
9.0,9,6.420938
8.0,8,6.421807
9.0,9,6.433219
10.0,10,6.43406
10.0,10,6.435238
9.0,9,6.440339
9.0,9,6.445648
9.0,9,6.450127
10.0,10,6.451707
10.0,10,6.456165
10.0,10,6.465737
10.0,10,6.466596
10.0,10,6.468163
10.0,10,6.472653
9.0,9,6.477889
9.0,9,6.483747
11.0,11,6.484525
11.0,11,6.489763
9.0,9,6.489831
10.0,10,6.498514
10.0,10,6.503917
9.0,9,6.503971
9.0,9,6.510975
10.0,10,6.514681
11.0,11,6.516876
8.0,8,6.520581
10.0,10,6.526465
8.0,8,6.533477
9.0,9,6.533547
9.0,9,6.539394
9.0,9,6.544333
10.0,10,6.549539
9.0,9,6.550443
9.0,9,6.550506
8.0,8,6.559879
9.0,9,6.559949
9.0,9,6.565853
9.0,9,6.566704
10.0,10,6.571502
9.0,9,6.576617
9.0,9,6.576672
9.0,9,6.582696
11.0,11,6.590855
11.0,11,6.592432
9.0,9,6.593298
12.0,12,6.597968
10.0,10,6.607126
9.0,9,6.608746
11.0,11,6.60881
11.0,11,6.613957
10.0,10,6.622392
8.0,8,6.623247
8.0,8,6.624712
9.0,9,6.628402
8.0,8,6.636503
8.0,8,6.641344
10.0,10,6.641773
10.0,10,6.646495
9.0,9,6.646564
9.0,9,6.657473
8.0,8,6.657544
12.0,12,6.657571
9.0,9,6.667052
9.0,9,6.667124
10.0,10,6.677453
10.0,10,6.677524
11.0,11,6.682388
9.0,9,6.683969
10.0,10,6.687723
8.0,8,6.693671
9.0,9,6.698479
10.0,10,6.700052
9.0,9,6.703808
9.0,9,6.704667
9.0,9,6.715248
11.0,11,6.716029
9.0,9,6.71979
9.0,9,6.720645
10.0,10,6.726177
10.0,10,6.738244
8.0,8,6.738323
11.0,11,6.738357
10.0,10,6.743355
13.0,13,6.753513
9.0,9,6.755096
10.0,10,6.75599
10.0,10,6.756052
10.0,10,6.763681
8.0,8,6.769651
10.0,10,6.776259
10.0,10,6.776328
9.0,9,6.776356
11.0,11,6.77638
10.0,10,6.78641
8.0,8,6.796073
8.0,8,6.796146
9.0,9,6.797021
9.0,9,6.797087
10.0,10,6.810675
8.0,8,6.812326
9.0,9,6.812391
10.0,10,6.813262
9.0,9,6.813335
8.0,8,6.826622
8.0,8,6.828205
8.0,8,6.829067
10.0,10,6.836781
10.0,10,6.84001
10.0,10,6.84621
9.0,9,6.847062
8.0,8,6.855035
9.0,9,6.855108
9.0,9,6.856624
9.0,9,6.866476
10.0,10,6.866546
9.0,9,6.871273
10.0,10,6.872162
8.0,8,6.872224
9.0,9,6.886664
10.0,10,6.888324
11.0,11,6.888387
9.0,9,6.888413
10.0,10,6.896008
9.0,9,6.903028
9.0,9,6.907504
9.0,9,6.908401
10.0,10,6.908465
12.0,12,6.913593
9.0,9,6.919318
11.0,11,6.925081
11.0,11,6.932807
9.0,9,6.932875
12.0,12,6.933711
9.0,9,6.938897
8.0,8,6.950958
9.0,9,6.951038
8.0,8,6.951838
10.0,10,6.952682
9.0,9,6.961549
9.0,9,6.967474
10.0,10,6.96833
11.0,11,6.972425
11.0,11,6.977358
10.0,10,6.978934
10.0,10,6.98471
9.0,9,6.98478
9.0,9,6.993486
10.0,10,6.993556
11.0,11,6.999347
8.0,8,7.000125
9.0,9,7.007419
9.0,9,7.009788
9.0,9,7.009855
9.0,9,7.015667
8.0,8,7.01572
9.0,9,7.024234
10.0,10,7.030212
10.0,10,7.03028
9.0,9,7.038976
9.0,9,7.040602
11.0,11,7.040664
9.0,9,7.048957
10.0,10,7.053484
10.0,10,7.058574
9.0,9,7.0594
9.0,9,7.059461
8.0,8,7.067987
10.0,10,7.073127
8.0,8,7.074785
9.0,9,7.074847
8.0,8,7.074872
9.0,9,7.084008
9.0,9,7.089101
9.0,9,7.093607
9.0,9,7.093674
9.0,9,7.093701
10.0,10,7.103213
10.0,10,7.108436
10.0,10,7.113558
12.0,12,7.117718
12.0,12,7.117772
8.0,8,7.118556
9.0,9,7.128873
12.0,12,7.132562
9.0,9,7.133419
10.0,10,7.134258
10.0,10,7.138628
8.0,8,7.144452
10.0,10,7.152017
10.0,10,7.152863
10.0,10,7.160247
10.0,10,7.161109
10.0,10,7.166925
8.0,8,7.172165
9.0,9,7.172232
11.0,11,7.176575
9.0,9,7.177421
8.0,8,7.182622
8.0,8,7.191338
9.0,9,7.192187
10.0,10,7.193263
10.0,10,7.196996
9.0,9,7.202098
9.0,9,7.207309
11.0,11,7.212538
10.0,10,7.213447
9.0,9,7.213512
10.0,10,7.222227
9.0,9,7.223809
9.0,9,7.229024
10.0,10,7.23419
10.0,10,7.234258
10.0,10,7.238976
10.0,10,7.243442
12.0,12,7.255547
10.0,10,7.255616
9.0,9,7.257172
13.0,13,7.260911
11.0,11,7.266749
10.0,10,7.272489
10.0,10,7.272557
10.0,10,7.277032
9.0,9,7.277098
9.0,9,7.285766
9.0,9,7.291515
9.0,9,7.293202
9.0,9,7.293267
11.0,11,7.293294
9.0,9,7.301949
11.0,11,7.309362
9.0,9,7.309417
9.0,9,7.309441
9.0,9,7.309457
10.0,10,7.319343
8.0,8,7.32914
9.0,9,7.33291
9.0,9,7.332977
10.0,10,7.333771
9.0,9,7.342513
8.0,8,7.36693
9.0,9,7.367
8.0,8,7.367847
10.0,10,7.373139
8.0,8,7.377785
8.0,8,7.383209
8.0,8,7.384056
10.0,10,7.38846
11.0,11,7.393255
10.0,10,7.3941
11.0,11,7.400554
12.0,12,7.408581
12.0,12,7.409492
9.0,9,7.409565
10.0,10,7.413998
10.0,10,7.423768
9.0,9,7.42467
8.0,8,7.424731
10.0,10,7.42918
11.0,11,7.435022
8.0,8,7.440261
9.0,9,7.441179
10.0,10,7.441245
9.0,9,7.449164
11.0,11,7.455199
8.0,8,7.455268
10.0,10,7.462412
11.0,11,7.46684
12.0,12,7.472043
10.0,10,7.477261
9.0,9,7.478476
12.0,12,7.47852
9.0,9,7.482803
10.0,10,7.488532
9.0,9,7.493012
9.0,9,7.498125
10.0,10,7.501846
10.0,10,7.502693
8.0,8,7.504257
9.0,9,7.512895
10.0,10,7.518067
9.0,9,7.518136
9.0,9,7.518937
10.0,10,7.52768
9.0,9,7.529276
8.0,8,7.534484
10.0,10,7.535388
10.0,10,7.53545
8.0,8,7.543366
9.0,9,7.54858
9.0,9,7.55078
9.0,9,7.558589
10.0,10,7.559438
10.0,10,7.563421
9.0,9,7.567885
8.0,8,7.576774
10.0,10,7.577636
10.0,10,7.579204
10.0,10,7.583692
10.0,10,7.588839
9.0,9,7.593354
9.0,9,7.594202
10.0,10,7.599374
9.0,9,7.60377
8.0,8,7.60461
10.0,10,7.61044
10.0,10,7.614144
9.0,9,7.619234
9.0,9,7.619674
10.0,10,7.624023
10.0,10,7.630032
9.0,9,7.6301
9.0,9,7.638828
10.0,10,7.638896
9.0,9,7.640051
9.0,9,7.64948
9.0,9,7.649549
11.0,11,7.655958
12.0,12,7.659742
10.0,10,7.65981
9.0,9,7.667638
10.0,10,7.671387
9.0,9,7.67808
11.0,11,7.682592
11.0,11,7.683438
9.0,9,7.687188
10.0,10,7.688764
10.0,10,7.698932
9.0,9,7.698987
9.0,9,7.702662
10.0,10,7.704232
10.0,10,7.712266
8.0,8,7.714484
10.0,10,7.718911
10.0,10,7.719758
8.0,8,7.727834
10.0,10,7.727903
9.0,9,7.735587
10.0,10,7.735654
12.0,12,7.735682
10.0,10,7.744355
11.0,11,7.745224
9.0,9,7.754674
9.0,9,7.754742
9.0,9,7.754771
10.0,10,7.764044
10.0,10,7.76491
8.0,8,7.776137
10.0,10,7.777774
10.0,10,7.777842
10.0,10,7.783599
10.0,10,7.788635
10.0,10,7.79383
10.0,10,7.798353
10.0,10,7.798421
10.0,10,7.807639
11.0,11,7.809269
10.0,10,7.813738
9.0,9,7.81459
10.0,10,7.818965
9.0,9,7.824193
9.0,9,7.82579
9.0,9,7.830247
9.0,9,7.834603
9.0,9,7.83544
9.0,9,7.840652
10.0,10,7.845892
10.0,10,7.850997
10.0,10,7.854739
10.0,10,7.855581
10.0,10,7.860775
9.0,9,7.870297
11.0,11,7.870366
9.0,9,7.873613
10.0,10,7.875103
10.0,10,7.88386
10.0,10,7.889763
10.0,10,7.889832
10.0,10,7.890625
10.0,10,7.898642
10.0,10,7.903836
8.0,8,7.90609
9.0,9,7.906145
10.0,10,7.913925
9.0,9,7.915492
9.0,9,7.920704
9.0,9,7.925941
9.0,9,7.926009
10.0,10,7.931082
10.0,10,7.93517
9.0,9,7.936711
11.0,11,7.947055
11.0,11,7.947125
11.0,11,7.951585
9.0,9,7.951654
10.0,10,7.959833
8.0,8,7.965934
11.0,11,7.966685
12.0,12,7.967569
10.0,10,7.967639
9.0,9,7.978042
8.0,8,7.984126
9.0,9,7.98418
9.0,9,7.992398
11.0,11,7.993952
11.0,11,7.998402
9.0,9,8.000321
11.0,11,8.009514
13.0,13,8.009584
8.0,8,8.013281
11.0,11,8.01411
8.0,8,8.019293
9.0,9,8.028407
10.0,10,8.029281
9.0,9,8.030172
10.0,10,8.030243
9.0,9,8.038184
9.0,9,8.044298
9.0,9,8.045846
10.0,10,8.04592
10.0,10,8.053108
9.0,9,8.053984
9.0,9,8.060516
9.0,9,8.069098
8.0,8,8.069171
9.0,9,8.069196
10.0,10,8.0713
10.0,10,8.087108
9.0,9,8.087971
10.0,10,8.088866
10.0,10,8.088946
10.0,10,8.097723
9.0,9,8.103655
9.0,9,8.104562
8.0,8,8.10463
9.0,9,8.108922
10.0,10,8.114723
10.0,10,8.120022
9.0,9,8.120083
9.0,9,8.127869
10.0,10,8.127944
11.0,11,8.135
9.0,9,8.139451
8.0,8,8.139526
9.0,9,8.14384
10.0,10,8.143905
8.0,8,8.154705
10.0,10,8.154778
9.0,9,8.159114
9.0,9,8.160014
9.0,9,8.160079
10.0,10,8.175156
10.0,10,8.175216
10.0,10,8.182132
10.0,10,8.182206
11.0,11,8.182233
9.0,9,8.193301
8.0,8,8.197074
10.0,10,8.197145
8.0,8,8.197196
9.0,9,8.201843
9.0,9,8.212488
9.0,9,8.213417
9.0,9,8.213485
10.0,10,8.217816
10.0,10,8.218662
8.0,8,8.227974
8.0,8,8.233223
9.0,9,8.233296
9.0,9,8.233325
10.0,10,8.238443
8.0,8,8.248571
10.0,10,8.248628
9.0,9,8.249458
9.0,9,8.24953
10.0,10,8.258704
9.0,9,8.264448
10.0,10,8.268619
11.0,11,8.268693
11.0,11,8.272995
11.0,11,8.27851
11.0,11,8.286357
10.0,10,8.287109
10.0,10,8.294148
12.0,12,8.29497
11.0,11,8.300037
10.0,10,8.306627
11.0,11,8.306686
12.0,12,8.306706
10.0,10,8.31157
10.0,10,8.316597
8.0,8,8.325752
9.0,9,8.325829
10.0,10,8.329505
13.0,13,8.331698
9.0,9,8.339506
9.0,9,8.345439
10.0,10,8.346297
10.0,10,8.34715
10.0,10,8.355964
9.0,9,8.35604
8.0,8,8.378817
9.0,9,8.38035
9.0,9,8.388008
9.0,9,8.392848
11.0,11,8.39725
9.0,9,8.398099
8.0,8,8.402635
10.0,10,8.407843
9.0,9,8.40946
10.0,10,8.415323
11.0,11,8.415383
10.0,10,8.42313
8.0,8,8.423977
10.0,10,8.429924
8.0,8,8.43506
10.0,10,8.439588
9.0,9,8.439662
10.0,10,8.441197
8.0,8,8.449181
11.0,11,8.455488
9.0,9,8.455542
10.0,10,8.456272
11.0,11,8.465003
11.0,11,8.469509
9.0,9,8.47182
10.0,10,8.47521
10.0,10,8.480233
8.0,8,8.48548
11.0,11,8.486341
9.0,9,8.494965
9.0,9,8.499587
12.0,12,8.500434
10.0,10,8.505724
9.0,9,8.505799
8.0,8,8.514592
9.0,9,8.516176
9.0,9,8.519952
8.0,8,8.521591
8.0,8,8.521665
10.0,10,8.531721
10.0,10,8.536222
10.0,10,8.536666
10.0,10,8.544641
10.0,10,8.544718
9.0,9,8.550454
9.0,9,8.552657
12.0,12,8.561234
9.0,9,8.561306
10.0,10,8.562111
9.0,9,8.567308
8.0,8,8.572448
8.0,8,8.576965
9.0,9,8.577845
9.0,9,8.578688
9.0,9,8.58732
9.0,9,8.594368
9.0,9,8.595937
10.0,10,8.600069
10.0,10,8.605118
10.0,10,8.610337
9.0,9,8.611196
9.0,9,8.612657
10.0,10,8.621958
9.0,9,8.622036
8.0,8,8.62725
9.0,9,8.627327
10.0,10,8.636744
8.0,8,8.63762
10.0,10,8.642089
10.0,10,8.64378
11.0,11,8.651548
9.0,9,8.653908
10.0,10,8.653982
9.0,9,8.658406
9.0,9,8.667911
10.0,10,8.667987
9.0,9,8.673211
9.0,9,8.673282
10.0,10,8.679059
8.0,8,8.683556
9.0,9,8.684418
10.0,10,8.690301
10.0,10,8.690363
10.0,10,8.702183
9.0,9,8.703812
10.0,10,8.703878
8.0,8,8.712573
9.0,9,8.713365
10.0,10,8.718678
10.0,10,8.72315
10.0,10,8.723227
10.0,10,8.731478
11.0,11,8.733076
9.0,9,8.737548
10.0,10,8.743282
11.0,11,8.747003
10.0,10,8.748579
9.0,9,8.74944
9.0,9,8.757423
10.0,10,8.763393
9.0,9,8.763471
9.0,9,8.768671
10.0,10,8.768746
8.0,8,8.773091
8.0,8,8.779111
8.0,8,8.779186
9.0,9,8.788618
9.0,9,8.789546
10.0,10,8.789616
9.0,9,8.795063
10.0,10,8.802447
9.0,9,8.807849
11.0,11,8.811604
10.0,10,8.811679
10.0,10,8.822435
12.0,12,8.823297
9.0,9,8.828143
10.0,10,8.828217
10.0,10,8.83292
11.0,11,8.842829
13.0,13,8.843689
10.0,10,8.844527
11.0,11,8.852127
11.0,11,8.853004
10.0,10,8.859676
11.0,11,8.863795
10.0,10,8.863871
10.0,10,8.868556
12.0,12,8.873795
11.0,11,8.880507
10.0,10,8.885428
10.0,10,8.885499
10.0,10,8.889206
10.0,10,8.891398
9.0,9,8.903902
9.0,9,8.907634
9.0,9,8.908534
10.0,10,8.908598
9.0,9,8.917457
9.0,9,8.922824
10.0,10,8.924374
10.0,10,8.924836
10.0,10,8.924874
10.0,10,8.933853
10.0,10,8.939691
9.0,9,8.944094
10.0,10,8.948873
12.0,12,8.949736
10.0,10,8.954222
8.0,8,8.955812
10.0,10,8.965172
11.0,11,8.969704
10.0,10,8.969783
9.0,9,8.970595
12.0,12,8.980574
9.0,9,8.981409
10.0,10,8.986545
12.0,12,8.990951
12.0,12,8.995809
9.0,9,8.996902
10.0,10,9.001367
10.0,10,9.009068
9.0,9,9.014054
9.0,9,9.019281
12.0,12,9.020141
10.0,10,9.021223
9.0,9,9.029691
11.0,11,9.034729
11.0,11,9.036941
10.0,10,9.041403
13.0,13,9.045813
10.0,10,9.046585
11.0,11,9.052307
10.0,10,9.056794
9.0,9,9.061576
10.0,10,9.06569
10.0,10,9.066499
11.0,11,9.073087
8.0,8,9.073144
10.0,10,9.078378
10.0,10,9.088667
10.0,10,9.08958
9.0,9,9.102135
10.0,10,9.10605
10.0,10,9.109515
10.0,10,9.114353
10.0,10,9.119578
10.0,10,9.125645
10.0,10,9.126494
12.0,12,9.131767
10.0,10,9.136848
10.0,10,9.137708
11.0,11,9.147205
10.0,10,9.14728
9.0,9,9.153086
9.0,9,9.153946
10.0,10,9.158432
9.0,9,9.164385
10.0,10,9.169494
9.0,9,9.170342
10.0,10,9.174931
11.0,11,9.180139
9.0,9,9.185926
10.0,10,9.190432
11.0,11,9.191543
10.0,10,9.192388
11.0,11,9.202431
10.0,10,9.206152
9.0,9,9.208349
12.0,12,9.214859
10.0,10,9.22009
10.0,10,9.226125
9.0,9,9.226202
8.0,8,9.227732
9.0,9,9.237173
10.0,10,9.23725
9.0,9,9.243152
10.0,10,9.244015
9.0,9,9.251978
9.0,9,9.254231
9.0,9,9.254289
9.0,9,9.259972
9.0,9,9.267991
11.0,11,9.27021
9.0,9,9.273578
9.0,9,9.273634
9.0,9,9.284305
10.0,10,9.285897
9.0,9,9.291153
10.0,10,9.291228
10.0,10,9.296251
9.0,9,9.30151
9.0,9,9.303086
9.0,9,9.308248
8.0,8,9.308307
9.0,9,9.308327
9.0,9,9.32108
10.0,10,9.326308
9.0,9,9.332205
10.0,10,9.336046
10.0,10,9.336122
8.0,8,9.337672
10.0,10,9.348292
10.0,10,9.352799
8.0,8,9.353319
10.0,10,9.353364
10.0,10,9.35338
10.0,10,9.3684
9.0,9,9.370053
9.0,9,9.370126
11.0,11,9.378171
10.0,10,9.378245
10.0,10,9.38566
9.0,9,9.389468
8.0,8,9.389543
10.0,10,9.394554
10.0,10,9.395399
8.0,8,9.401758
9.0,9,9.428787
9.0,9,9.42887
10.0,10,9.430498
10.0,10,9.434482
8.0,8,9.442
10.0,10,9.447804
10.0,10,9.447876
9.0,9,9.451593
9.0,9,9.456652
9.0,9,9.461897
9.0,9,9.4677
10.0,10,9.468136
10.0,10,9.473124
10.0,10,9.473971
11.0,11,9.479696
10.0,10,9.484804
8.0,8,9.490506
10.0,10,9.490574
10.0,10,9.494269
9.0,9,9.500064
9.0,9,9.505823
9.0,9,9.509656
9.0,9,9.509728
10.0,10,9.51126
11.0,11,9.523407
10.0,10,9.527958
9.0,9,9.528031
9.0,9,9.529627
11.0,11,9.5297
10.0,10,9.543649
9.0,9,9.544555
9.0,9,9.544622
8.0,8,9.549315
9.0,9,9.55306
8.0,8,9.55944
9.0,9,9.560977
9.0,9,9.568805
10.0,10,9.568876
9.0,9,9.569695
10.0,10,9.576952
9.0,9,9.585492
10.0,10,9.585565
10.0,10,9.586365
10.0,10,9.587208
10.0,10,9.600808
9.0,9,9.601146
8.0,8,9.601891
10.0,10,9.605661
11.0,11,9.605733
10.0,10,9.623578
9.0,9,9.624546
10.0,10,9.624613
12.0,12,9.62464
10.0,10,9.629475
9.0,9,9.640055
9.0,9,9.640973
9.0,9,9.641041
11.0,11,9.649649
12.0,12,9.649725
9.0,9,9.655972
8.0,8,9.656046
9.0,9,9.660835
10.0,10,9.666678
11.0,11,9.670405
8.0,8,9.676535
10.0,10,9.680288
10.0,10,9.680359
9.0,9,9.686102
9.0,9,9.690819
10.0,10,9.696766
10.0,10,9.697676
10.0,10,9.697748
10.0,10,9.707489
10.0,10,9.70828
9.0,9,9.713515
10.0,10,9.71806
10.0,10,9.718136
8.0,8,9.726723
10.0,10,9.730485
10.0,10,9.736242
9.0,9,9.741089
10.0,10,9.74193
10.0,10,9.747145
10.0,10,9.747587
10.0,10,9.758152
11.0,11,9.758228
10.0,10,9.761907
11.0,11,9.766834
11.0,11,9.771653
9.0,9,9.776893
8.0,8,9.776976
11.0,11,9.778501
10.0,10,9.788213
10.0,10,9.788596
9.0,9,9.793024
11.0,11,9.794596
10.0,10,9.802228
9.0,9,9.808137
11.0,11,9.809012
10.0,10,9.810578
10.0,10,9.818976
9.0,9,9.819053
9.0,9,9.824952
9.0,9,9.825852
9.0,9,9.836762
10.0,10,9.839014
10.0,10,9.839073
11.0,11,9.847649
12.0,12,9.853246
10.0,10,9.853318
12.0,12,9.859816
14.0,14,9.864261
9.0,9,9.869949
11.0,11,9.870025
9.0,9,9.870053
8.0,8,9.875694
10.0,10,9.885465
9.0,9,9.889237
9.0,9,9.889311
10.0,10,9.89009
9.0,9,9.899214
10.0,10,9.90589
10.0,10,9.906805
10.0,10,9.906868
11.0,11,9.915312
9.0,9,9.916172
9.0,9,9.922723
9.0,9,9.923549
9.0,9,9.923611
9.0,9,9.934842
10.0,10,9.934904
9.0,9,9.941351
8.0,8,9.941423
9.0,9,9.949111
9.0,9,9.951323
9.0,9,9.951375
10.0,10,9.966129
10.0,10,9.966206
10.0,10,9.967
9.0,9,9.971479
10.0,10,9.976348
10.0,10,9.983624
10.0,10,9.983699
10.0,10,9.987407
10.0,10,9.992959
10.0,10,9.993808
9.0,9,10.003194
8.0,8,10.00327
10.0,10,10.008011
9.0,9,10.009603
9.0,9,10.013364
8.0,8,10.019138
10.0,10,10.024323
9.0,9,10.024374
9.0,9,10.028713
10.0,10,10.030308
10.0,10,10.042634
9.0,9,10.043491
10.0,10,10.046855
11.0,11,10.049053
9.0,9,10.049109
10.0,10,10.062891
9.0,9,10.063805
10.0,10,10.063871
8.0,8,10.069347
9.0,9,10.073108
8.0,8,10.079592
9.0,9,10.080494
10.0,10,10.08056
10.0,10,10.089216
10.0,10,10.090067
10.0,10,10.096521
10.0,10,10.104207
11.0,11,10.105088
9.0,9,10.105926
10.0,10,10.110386
10.0,10,10.12115
9.0,9,10.122053
10.0,10,10.122119
10.0,10,10.126533
9.0,9,10.131674
9.0,9,10.141516
10.0,10,10.141588
10.0,10,10.14526
10.0,10,10.151187
10.0,10,10.152035
10.0,10,10.162215
10.0,10,10.162292
9.0,9,10.162318
11.0,11,10.172503
10.0,10,10.172579
9.0,9,10.179112
9.0,9,10.179171
10.0,10,10.184634
9.0,9,10.189449
10.0,10,10.190198
9.0,9,10.200125
10.0,10,10.203874
12.0,12,10.20612
9.0,9,10.206179
10.0,10,10.215315
8.0,8,10.216397
10.0,10,10.221593
10.0,10,10.226847
10.0,10,10.226925
9.0,9,10.23156
10.0,10,10.239089
9.0,9,10.240611
9.0,9,10.249764
10.0,10,10.25062
10.0,10,10.254344
8.0,8,10.255197
10.0,10,10.265097
9.0,9,10.270351
10.0,10,10.270426
8.0,8,10.271283
9.0,9,10.271348
10.0,10,10.282295
9.0,9,10.286669
9.0,9,10.28753
11.0,11,10.292257
11.0,11,10.296008
10.0,10,10.302523
8.0,8,10.303381
10.0,10,10.307742
9.0,9,10.311414
11.0,11,10.313619
9.0,9,10.318783
9.0,9,10.327291
11.0,11,10.328147
10.0,10,10.329016
9.0,9,10.333492
9.0,9,10.342047
9.0,9,10.346569
10.0,10,10.3482
9.0,9,10.348267
9.0,9,10.356628
10.0,10,10.362204
11.0,11,10.367439
9.0,9,10.367513
10.0,10,10.372592
10.0,10,10.374191
10.0,10,10.379932
8.0,8,10.383702
10.0,10,10.389292
10.0,10,10.390132
10.0,10,10.394609
11.0,11,10.401207
10.0,10,10.401265
9.0,9,10.406501
9.0,9,10.41024
11.0,11,10.415999
10.0,10,10.425755
10.0,10,10.42583
10.0,10,10.426629
11.0,11,10.428198
10.0,10,10.437214
9.0,9,10.444643
10.0,10,10.445552
9.0,9,10.445623
9.0,9,10.468579
9.0,9,10.470789
8.0,8,10.47524
8.0,8,10.476093
10.0,10,10.484535
9.0,9,10.485412
8.0,8,10.486978
9.0,9,10.492756
10.0,10,10.492829
9.0,9,10.501538
9.0,9,10.502399
9.0,9,10.506848
8.0,8,10.513384
10.0,10,10.517861
9.0,9,10.518711
9.0,9,10.519554
10.0,10,10.52885
10.0,10,10.533992
9.0,9,10.534847
11.0,11,10.540118
10.0,10,10.540192
10.0,10,10.552223
9.0,9,10.553823
9.0,9,10.554673
10.0,10,10.564752
11.0,11,10.568454
9.0,9,10.569337
8.0,8,10.570903
10.0,10,10.578888
8.0,8,10.58109
10.0,10,10.586169
9.0,9,10.586228
9.0,9,10.596288
10.0,10,10.59636
8.0,8,10.597894
10.0,10,10.606583
10.0,10,10.606655
11.0,11,10.616579
12.0,12,10.617463
11.0,11,10.618309
9.0,9,10.627677
11.0,11,10.629299
8.0,8,10.633755
8.0,8,10.634661
10.0,10,10.634725
9.0,9,10.644735
10.0,10,10.652149
10.0,10,10.653765
10.0,10,10.661896
10.0,10,10.661966
10.0,10,10.667531
11.0,11,10.673418
11.0,11,10.679227
11.0,11,10.680126
11.0,11,10.680191
10.0,10,10.685362
9.0,9,10.694818
10.0,10,10.700016
10.0,10,10.700865
11.0,11,10.70173
10.0,10,10.71047
9.0,9,10.712045
9.0,9,10.717281
10.0,10,10.718848
10.0,10,10.72677
9.0,9,10.727619
9.0,9,10.729195
8.0,8,10.733651
11.0,11,10.744542
10.0,10,10.744599
10.0,10,10.745384
9.0,9,10.749143
10.0,10,10.758075
9.0,9,10.763867
8.0,8,10.763939
10.0,10,10.767648
10.0,10,10.773054
11.0,11,10.778803
8.0,8,10.779579
10.0,10,10.784042
10.0,10,10.78906
11.0,11,10.794252
8.0,8,10.795112
8.0,8,10.795948
10.0,10,10.805978
10.0,10,10.809688
9.0,9,10.811258
8.0,8,10.812151
9.0,9,10.812217
9.0,9,10.825861
10.0,10,10.827435
9.0,9,10.831907
10.0,10,10.837128
11.0,11,10.8372
8.0,8,10.842333
11.0,11,10.848335
10.0,10,10.855902
10.0,10,10.856754
12.0,12,10.86125
12.0,12,10.866441
10.0,10,10.872977
8.0,8,10.873034
11.0,11,10.877458
10.0,10,10.879033
11.0,11,10.888637
10.0,10,10.893151
10.0,10,10.893221
10.0,10,10.894732
10.0,10,10.903513
9.0,9,10.90872
10.0,10,10.910959
10.0,10,10.911016
10.0,10,10.920174
11.0,11,10.92539
9.0,9,10.92625
9.0,9,10.931508
9.0,9,10.93158
10.0,10,10.938193
9.0,9,10.94346
10.0,10,10.943532
8.0,8,10.952111
10.0,10,10.953321
10.0,10,10.960784
9.0,9,10.962381
10.0,10,10.970325
10.0,10,10.97193
10.0,10,10.976389
9.0,9,10.977602
10.0,10,10.986989
11.0,11,10.988559
11.0,11,10.99309
9.0,9,10.993161
9.0,9,10.998896
10.0,10,11.004641
10.0,10,11.009109
10.0,10,11.010731
10.0,10,11.010797
9.0,9,11.018765
9.0,9,11.02419
9.0,9,11.025802
8.0,8,11.030928
10.0,10,11.034999
11.0,11,11.036478
10.0,10,11.041705
9.0,9,11.04677
10.0,10,11.052153
12.0,12,11.052208
9.0,9,11.055889
9.0,9,11.068472
13.0,13,11.070737
8.0,8,11.070794
9.0,9,11.07526
11.0,11,11.080382
9.0,9,11.085138
10.0,10,11.09098
10.0,10,11.091038
9.0,9,11.097373
12.0,12,11.10194
8.0,8,11.102012
8.0,8,11.107962
10.0,10,11.113938
10.0,10,11.118534
9.0,9,11.119392
10.0,10,11.120228
9.0,9,11.130028
9.0,9,11.134629
10.0,10,11.136864
10.0,10,11.140658
10.0,10,11.146141
9.0,9,11.147718
9.0,9,11.152317
10.0,10,11.158362
10.0,10,11.16648
8.0,8,11.167404
10.0,10,11.167468
9.0,9,11.17271
8.0,8,11.183437
10.0,10,11.184298
11.0,11,11.189749
11.0,11,11.189821
9.0,9,11.195137
8.0,8,11.200977
10.0,10,11.204733
9.0,9,11.206983
9.0,9,11.207039
10.0,10,11.216426
10.0,10,11.222472
10.0,10,11.223318
10.0,10,11.232301
10.0,10,11.232374
11.0,11,11.237535
11.0,11,11.243788
12.0,12,11.24386
9.0,9,11.24902
10.0,10,11.249863
9.0,9,11.254361
8.0,8,11.264579
8.0,8,11.26465
8.0,8,11.267791
11.0,11,11.273157
11.0,11,11.281964
11.0,11,11.287777
13.0,13,11.289392
13.0,13,11.290247
8.0,8,11.298317
13.0,13,11.300122
9.0,9,11.304617
10.0,10,11.309839
10.0,10,11.31487
10.0,10,11.31572
10.0,10,11.320941
9.0,9,11.321795
9.0,9,11.331234
10.0,10,11.332432
11.0,11,11.336811
10.0,10,11.338412
11.0,11,11.347159
11.0,11,11.352383
10.0,10,11.353257
9.0,9,11.354102
9.0,9,11.362814
9.0,9,11.364393
8.0,8,11.371256
10.0,10,11.373596
10.0,10,11.381746
9.0,9,11.382595
9.0,9,11.384196
8.0,8,11.387955
9.0,9,11.398214
10.0,10,11.399801
10.0,10,11.400646
11.0,11,11.405893
10.0,10,11.405964
10.0,10,11.416066
9.0,9,11.41685
11.0,11,11.422091
10.0,10,11.430856
10.0,10,11.430926
