#{"t_start": 1718462887.2535877, "env_id": "CartPole-v1"}
r,l,t
9.0,9,5.405345
11.0,11,5.442505
9.0,9,5.475475
9.0,9,5.510742
9.0,9,5.539572
9.0,9,5.57489
9.0,9,5.609827
9.0,9,5.642712
9.0,9,5.675258
10.0,10,5.715186
10.0,10,5.751716
9.0,9,5.790427
9.0,9,5.82655
15.0,15,5.887734
10.0,10,5.927399
10.0,10,5.962817
9.0,9,5.996877
10.0,10,6.033464
9.0,9,6.096567
8.0,8,6.127574
9.0,9,6.156535
10.0,10,6.193722
9.0,9,6.227555
10.0,10,6.258527
8.0,8,6.283359
8.0,8,6.311129
8.0,8,6.340232
10.0,10,6.374417
10.0,10,6.404206
10.0,10,6.442642
9.0,9,6.472781
10.0,10,6.501795
9.0,9,6.538533
10.0,10,6.571018
10.0,10,6.605988
9.0,9,6.637643
9.0,9,6.670691
9.0,9,6.703301
10.0,10,6.748844
10.0,10,6.77935
10.0,10,6.813939
10.0,10,6.85659
10.0,10,6.89315
11.0,11,6.938576
13.0,13,6.988825
10.0,10,7.02393
10.0,10,7.070423
8.0,8,7.096622
9.0,9,7.130295
10.0,10,7.171087
9.0,9,7.201874
9.0,9,7.236794
10.0,10,7.282371
9.0,9,7.31797
12.0,12,7.360745
9.0,9,7.392358
9.0,9,7.427497
10.0,10,7.468879
10.0,10,7.508076
10.0,10,7.543863
11.0,11,7.582344
9.0,9,7.614621
10.0,10,7.651674
9.0,9,7.685754
10.0,10,7.721022
8.0,8,7.746693
10.0,10,7.783577
9.0,9,7.813766
10.0,10,7.846782
8.0,8,7.881114
9.0,9,7.935982
10.0,10,7.967009
12.0,12,8.0081
9.0,9,8.03918
11.0,11,8.082289
10.0,10,8.111704
10.0,10,8.144919
8.0,8,8.170918
9.0,9,8.206541
11.0,11,8.242769
9.0,9,8.273029
9.0,9,8.306389
9.0,9,8.337795
10.0,10,8.373384
10.0,10,8.411375
9.0,9,8.441696
10.0,10,8.476931
10.0,10,8.514038
10.0,10,8.549914
9.0,9,8.579204
10.0,10,8.61625
9.0,9,8.653949
9.0,9,8.689542
10.0,10,8.728296
10.0,10,8.767843
11.0,11,8.811074
12.0,12,8.856826
9.0,9,8.891977
9.0,9,8.92681
10.0,10,8.964555
11.0,11,9.005605
10.0,10,9.051555
8.0,8,9.077205
10.0,10,9.121184
8.0,8,9.148967
10.0,10,9.188382
10.0,10,9.229106
10.0,10,9.272624
11.0,11,9.325495
10.0,10,9.363464
9.0,9,9.39815
10.0,10,9.439582
10.0,10,9.473274
10.0,10,9.509759
9.0,9,9.540809
10.0,10,9.580523
10.0,10,9.614022
10.0,10,9.656416
11.0,11,9.694537
12.0,12,9.735806
10.0,10,9.772156
9.0,9,9.824439
12.0,12,9.871929
10.0,10,9.903826
15.0,15,9.954973
9.0,9,9.991067
10.0,10,10.036791
10.0,10,10.078715
9.0,9,10.108202
10.0,10,10.148348
9.0,9,10.183959
9.0,9,10.222294
10.0,10,10.255074
10.0,10,10.292006
10.0,10,10.322124
10.0,10,10.363033
10.0,10,10.40136
11.0,11,10.446534
9.0,9,10.486529
10.0,10,10.519914
9.0,9,10.55076
9.0,9,10.584986
9.0,9,10.614661
11.0,11,10.648606
10.0,10,10.684916
10.0,10,10.714333
13.0,13,10.759825
9.0,9,10.795172
8.0,8,10.823619
10.0,10,10.859526
10.0,10,10.905568
9.0,9,10.936776
9.0,9,10.972597
9.0,9,11.009173
9.0,9,11.038926
10.0,10,11.079207
10.0,10,11.117152
11.0,11,11.158321
9.0,9,11.191319
10.0,10,11.22613
8.0,8,11.257945
9.0,9,11.297748
9.0,9,11.330481
8.0,8,11.359371
10.0,10,11.398023
8.0,8,11.429096
9.0,9,11.466942
9.0,9,11.505979
10.0,10,11.54167
10.0,10,11.580701
9.0,9,11.613366
10.0,10,11.650174
9.0,9,11.681699
10.0,10,11.741104
10.0,10,11.777024
9.0,9,11.808673
11.0,11,11.850529
9.0,9,11.883138
10.0,10,11.922299
10.0,10,11.959975
9.0,9,11.994761
10.0,10,12.034513
10.0,10,12.068718
10.0,10,12.111603
10.0,10,12.146218
10.0,10,12.182634
9.0,9,12.216127
10.0,10,12.255653
8.0,8,12.289571
10.0,10,12.329706
10.0,10,12.372938
8.0,8,12.403422
10.0,10,12.44208
9.0,9,12.475105
10.0,10,12.51112
11.0,11,12.555944
9.0,9,12.589068
8.0,8,12.61722
10.0,10,12.65888
9.0,9,12.691172
9.0,9,12.724436
10.0,10,12.765639
9.0,9,12.801217
10.0,10,12.838043
10.0,10,12.878559
10.0,10,12.91574
9.0,9,12.957095
10.0,10,12.994548
11.0,11,13.031674
9.0,9,13.068623
9.0,9,13.100603
9.0,9,13.12971
10.0,10,13.173773
9.0,9,13.202018
9.0,9,13.234919
10.0,10,13.274898
8.0,8,13.306789
8.0,8,13.331798
10.0,10,13.374208
8.0,8,13.400503
10.0,10,13.436569
9.0,9,13.477004
10.0,10,13.509535
11.0,11,13.547432
9.0,9,13.581839
10.0,10,13.631553
8.0,8,13.666642
10.0,10,13.703904
9.0,9,13.73673
10.0,10,13.776649
10.0,10,13.814031
9.0,9,13.843328
10.0,10,13.885869
9.0,9,13.919088
9.0,9,13.948375
9.0,9,13.984187
10.0,10,14.023951
11.0,11,14.062145
9.0,9,14.09707
9.0,9,14.126578
10.0,10,14.166982
10.0,10,14.203387
9.0,9,14.235535
10.0,10,14.26927
10.0,10,14.309084
12.0,12,14.34782
8.0,8,14.37923
9.0,9,14.417014
10.0,10,14.451298
10.0,10,14.490651
9.0,9,14.523599
10.0,10,14.55721
9.0,9,14.595196
9.0,9,14.627934
9.0,9,14.660789
9.0,9,14.695173
9.0,9,14.727954
8.0,8,14.759676
10.0,10,14.79384
9.0,9,14.829355
10.0,10,14.866103
8.0,8,14.894551
10.0,10,14.934575
9.0,9,14.970225
9.0,9,14.999644
8.0,8,15.034344
8.0,8,15.064073
10.0,10,15.097951
10.0,10,15.141191
9.0,9,15.170931
10.0,10,15.207564
10.0,10,15.244527
10.0,10,15.284572
10.0,10,15.321579
10.0,10,15.358321
13.0,13,15.401055
10.0,10,15.442217
9.0,9,15.477862
10.0,10,15.536549
9.0,9,15.566207
10.0,10,15.606947
10.0,10,15.644001
9.0,9,15.679983
9.0,9,15.713223
10.0,10,15.750055
10.0,10,15.789598
11.0,11,15.831535
11.0,11,15.870138
9.0,9,15.902722
9.0,9,15.935678
10.0,10,15.978703
9.0,9,16.014696
10.0,10,16.050792
8.0,8,16.079411
9.0,9,16.112103
9.0,9,16.144796
8.0,8,16.175803
8.0,8,16.20701
10.0,10,16.241221
11.0,11,16.2816
10.0,10,16.318929
10.0,10,16.358845
9.0,9,16.390968
10.0,10,16.430687
10.0,10,16.467757
9.0,9,16.497592
9.0,9,16.533276
10.0,10,16.569872
11.0,11,16.610886
9.0,9,16.643471
9.0,9,16.671853
10.0,10,16.708161
9.0,9,16.740816
9.0,9,16.776453
10.0,10,16.812758
10.0,10,16.846338
10.0,10,16.885623
9.0,9,16.917857
10.0,10,16.953927
9.0,9,16.989006
12.0,12,17.031225
8.0,8,17.059465
8.0,8,17.089613
10.0,10,17.11934
9.0,9,17.154428
10.0,10,17.191637
9.0,9,17.224182
10.0,10,17.264175
10.0,10,17.300077
10.0,10,17.333838
9.0,9,17.384566
9.0,9,17.423507
10.0,10,17.459811
9.0,9,17.492575
9.0,9,17.531422
10.0,10,17.567844
9.0,9,17.600531
8.0,8,17.635773
8.0,8,17.664247
9.0,9,17.693229
9.0,9,17.73525
10.0,10,17.772215
10.0,10,17.808849
8.0,8,17.843614
10.0,10,17.880669
11.0,11,17.918522
11.0,11,17.964675
8.0,8,17.99248
10.0,10,18.020953
9.0,9,18.059041
10.0,10,18.095755
9.0,9,18.128653
9.0,9,18.163851
8.0,8,18.192196
11.0,11,18.23653
9.0,9,18.270204
11.0,11,18.309996
10.0,10,18.351614
8.0,8,18.379472
9.0,9,18.409147
9.0,9,18.441699
10.0,10,18.48831
10.0,10,18.519022
9.0,9,18.548789
9.0,9,18.587322
9.0,9,18.618222
8.0,8,18.643382
9.0,9,18.680204
10.0,10,18.714173
9.0,9,18.744764
11.0,11,18.791061
10.0,10,18.822514
8.0,8,18.847909
8.0,8,18.881548
9.0,9,18.911716
10.0,10,18.950501
10.0,10,18.986603
13.0,13,19.03673
10.0,10,19.070106
9.0,9,19.104967
9.0,9,19.138955
9.0,9,19.173913
8.0,8,19.20952
9.0,9,19.244612
10.0,10,19.285504
