#{"t_start": 1718462887.2566814, "env_id": "CartPole-v1"}
r,l,t28.0,8,2.239199
9.0,9,4.187188
10.0,10,6.039898
9.0,9,7.898511
9.0,9,9.784908
10.0,10,11.681607
9.0,9,13.595943
9.0,9,15.475969
10.0,10,17.34796
8.0,8,19.237557
34336
12.0,12,1.269005
23.0,23,1.329921
10.0,10,1.361016
16.0,16,1.405792
12.0,12,1.445712
9.0,9,1.469335
10.0,10,1.495412
13.0,13,1.533225
12.0,12,1.573187
13.0,13,1.610553
14.0,14,1.655186
13.0,13,1.69081
12.0,12,1.733434
12.0,12,1.770747
17.0,17,1.825004
13.0,13,1.888496
11.0,11,1.928021
9.0,9,1.963695
10.0,10,1.995577
9.0,9,2.021576
9.0,9,2.054536
9.0,9,2.089396
11.0,11,2.124357
8.0,8,2.152603
10.0,10,2.189124
10.0,10,2.224848
8.0,8,2.301505
8.0,8,2.33193
11.0,11,2.372347
11.0,11,2.4178
9.0,9,2.453008
9.0,9,2.496997
9.0,9,2.533478
10.0,10,2.57213
10.0,10,2.613346
10.0,10,2.645344
9.0,9,2.679684
10.0,10,2.715883
11.0,11,2.754167
10.0,10,2.78793
8.0,8,2.821927
10.0,10,2.858822
11.0,11,2.90211
9.0,9,2.93158
8.0,8,2.959833
10.0,10,2.999409
10.0,10,3.036132
9.0,9,3.068521
10.0,10,3.107559
10.0,10,3.144951
9.0,9,3.177619
10.0,10,3.212716
9.0,9,3.245707
11.0,11,3.28721
8.0,8,3.317799
11.0,11,3.357876
9.0,9,3.387441
9.0,9,3.422586
9.0,9,3.455494
10.0,10,3.497752
10.0,10,3.539598
9.0,9,3.57156
10.0,10,3.606306
9.0,9,3.643253
9.0,9,3.679076
10.0,10,3.713501
9.0,9,3.749958
8.0,8,3.778941
11.0,11,3.817264
10.0,10,3.858445
9.0,9,3.904716
9.0,9,3.938406
10.0,10,3.975941
10.0,10,4.013435
9.0,9,4.049088
10.0,10,4.086461
9.0,9,4.115771
11.0,11,4.160026
9.0,9,4.188528
9.0,9,4.251327
9.0,9,4.28337
8.0,8,4.314998
10.0,10,4.352431
9.0,9,4.385602
10.0,10,4.422472
11.0,11,4.466686
9.0,9,4.499917
8.0,8,4.524737
10.0,10,4.557456
10.0,10,4.591597
9.0,9,4.622659
9.0,9,4.654082
11.0,11,4.692779
9.0,9,4.724539
10.0,10,4.753474
9.0,9,4.784397
9.0,9,4.814356
10.0,10,4.848673
10.0,10,4.881988
9.0,9,4.91616
9.0,9,4.946836
9.0,9,4.982371
10.0,10,5.022228
8.0,8,5.047359
