#{"t_start": 1718462887.2481575, "env_id": "CartPole-v1"}
r,l,t29.0,9,2.249125
10.0,10,4.196945
8.0,8,6.045194
9.0,9,7.906691
10.0,10,9.794466
9.0,9,11.687668
9.0,9,13.604066
9.0,9,15.484118
8.0,8,17.35356
10.0,10,19.248677
92936
13.0,13,1.216416
16.0,16,1.257868
20.0,20,1.310303
21.0,21,1.374723
13.0,13,1.413721
16.0,16,1.459951
10.0,10,1.48708
10.0,10,1.515295
9.0,9,1.538105
12.0,12,1.577188
10.0,10,1.607068
9.0,9,1.634114
10.0,10,1.669244
11.0,11,1.695389
10.0,10,1.73004
11.0,11,1.765941
12.0,12,1.803487
13.0,13,1.846827
10.0,10,1.903508
11.0,11,1.943972
11.0,11,1.98084
8.0,8,2.006316
9.0,9,2.037589
9.0,9,2.068249
9.0,9,2.103143
9.0,9,2.130146
8.0,8,2.155523
9.0,9,2.192731
10.0,10,2.222006
9.0,9,2.254396
9.0,9,2.341359
11.0,11,2.38174
10.0,10,2.422353
9.0,9,2.461012
10.0,10,2.506462
10.0,10,2.548048
9.0,9,2.581574
9.0,9,2.618195
9.0,9,2.649492
13.0,13,2.691617
11.0,11,2.735474
9.0,9,2.767959
9.0,9,2.79734
9.0,9,2.83564
10.0,10,2.869548
9.0,9,2.904051
10.0,10,2.940972
8.0,8,2.969212
9.0,9,3.001594
9.0,9,3.037271
9.0,9,3.075715
10.0,10,3.105745
9.0,9,3.141578
9.0,9,3.176849
11.0,11,3.211153
9.0,9,3.249363
9.0,9,3.282347
10.0,10,3.316076
10.0,10,3.354882
11.0,11,3.392124
9.0,9,3.42154
9.0,9,3.460548
10.0,10,3.501437
10.0,10,3.544154
8.0,8,3.572802
9.0,9,3.602431
10.0,10,3.642032
10.0,10,3.680654
8.0,8,3.709822
9.0,9,3.749267
9.0,9,3.778819
10.0,10,3.816121
9.0,9,3.856644
11.0,11,3.899657
9.0,9,3.938629
9.0,9,3.971884
9.0,9,4.005321
10.0,10,4.042494
8.0,8,4.073922
8.0,8,4.105347
9.0,9,4.138744
9.0,9,4.170809
12.0,12,4.240573
10.0,10,4.277932
10.0,10,4.312804
10.0,10,4.353477
9.0,9,4.389455
10.0,10,4.423644
9.0,9,4.459328
9.0,9,4.495485
10.0,10,4.526955
9.0,9,4.558323
8.0,8,4.588137
12.0,12,4.626549
10.0,10,4.659134
9.0,9,4.694125
8.0,8,4.716015
9.0,9,4.746819
9.0,9,4.777642
8.0,8,4.802377
8.0,8,4.828395
9.0,9,4.85937
10.0,10,4.895229
10.0,10,4.934454
10.0,10,4.968776
10.0,10,5.006044
8.0,8,5.037637
11.0,11,5.074942
10.0,10,5.115069
10.0,10,5.152116
10.0,10,5.189113
10.0,10,5.225882
9.0,9,5.258755
10.0,10,5.296917
12.0,12,5.335206
14.0,14,5.382673
8.0,8,5.413046
10.0,10,5.448877
9.0,9,5.481871
10.0,10,5.521468
12.0,12,5.560116
10.0,10,5.599655
9.0,9,5.631827
9.0,9,5.664322
9.0,9,5.699102
11.0,11,5.73901
9.0,9,5.777636
11.0,11,5.822971
12.0,12,5.866526
11.0,11,5.907661
8.0,8,5.945012
14.0,14,5.998473
10.0,10,6.038656
10.0,10,6.102999
9.0,9,6.138682
9.0,9,6.167478
9.0,9,6.200084
10.0,10,6.238791
10.0,10,6.268753
9.0,9,6.299946
10.0,10,6.332617
8.0,8,6.359888
12.0,12,6.401196
10.0,10,6.438375
10.0,10,6.469968
9.0,9,6.499588
8.0,8,6.525504
10.0,10,6.564082
10.0,10,6.596173
8.0,8,6.619501
10.0,10,6.65841
9.0,9,6.691293
9.0,9,6.72786
10.0,10,6.768214
9.0,9,6.798427
9.0,9,6.833125
11.0,11,6.875292
11.0,11,6.914687
8.0,8,6.952412
8.0,8,6.980378
10.0,10,7.016147
10.0,10,7.049949
10.0,10,7.093866
9.0,9,7.130476
12.0,12,7.177505
9.0,9,7.208326
8.0,8,7.237962
10.0,10,7.280861
9.0,9,7.315956
10.0,10,7.350783
8.0,8,7.387017
10.0,10,7.426037
10.0,10,7.462687
10.0,10,7.507525
10.0,10,7.541595
10.0,10,7.577181
10.0,10,7.611551
10.0,10,7.64709
9.0,9,7.682869
10.0,10,7.715801
9.0,9,7.74797
9.0,9,7.779894
9.0,9,7.811007
8.0,8,7.838102
9.0,9,7.870925
10.0,10,7.909095
10.0,10,7.961362
10.0,10,7.999224
9.0,9,8.030683
9.0,9,8.059751
11.0,11,8.104643
10.0,10,8.133445
10.0,10,8.164182
10.0,10,8.201797
9.0,9,8.232787
10.0,10,8.263668
10.0,10,8.299509
9.0,9,8.332279
10.0,10,8.370654
11.0,11,8.405295
10.0,10,8.444129
9.0,9,8.475811
9.0,9,8.506469
11.0,11,8.548313
10.0,10,8.584568
9.0,9,8.620649
10.0,10,8.656604
9.0,9,8.690624
10.0,10,8.733562
10.0,10,8.773387
10.0,10,8.806162
11.0,11,8.849233
10.0,10,8.885247
9.0,9,8.926488
11.0,11,8.96343
9.0,9,9.000299
8.0,8,9.033472
9.0,9,9.068553
8.0,8,9.103388
9.0,9,9.143404
10.0,10,9.182653
9.0,9,9.214833
8.0,8,9.24856
10.0,10,9.289531
11.0,11,9.343359
9.0,9,9.374749
9.0,9,9.412072
9.0,9,9.445976
10.0,10,9.479678
9.0,9,9.511638
9.0,9,9.545863
8.0,8,9.57391
10.0,10,9.61087
12.0,12,9.655507
9.0,9,9.687438
11.0,11,9.7292
9.0,9,9.764196
10.0,10,9.800104
11.0,11,9.860987
12.0,12,9.90119
10.0,10,9.933466
10.0,10,9.972438
10.0,10,10.008167
9.0,9,10.055474
10.0,10,10.091101
9.0,9,10.123946
9.0,9,10.16234
9.0,9,10.191672
11.0,11,10.237458
10.0,10,10.275561
10.0,10,10.309528
9.0,9,10.340216
10.0,10,10.375791
8.0,8,10.407678
10.0,10,10.447984
9.0,9,10.491976
9.0,9,10.522079
10.0,10,10.556182
10.0,10,10.591403
9.0,9,10.621128
9.0,9,10.647278
10.0,10,10.683522
10.0,10,10.715409
10.0,10,10.746471
10.0,10,10.784318
10.0,10,10.816909
9.0,9,10.854836
8.0,8,10.887201
10.0,10,10.924453
9.0,9,10.958773
10.0,10,11.003005
9.0,9,11.035809
10.0,10,11.072779
9.0,9,11.109637
11.0,11,11.14718
11.0,11,11.188524
10.0,10,11.230271
10.0,10,11.264319
8.0,8,11.29634
8.0,8,11.325618
9.0,9,11.361032
9.0,9,11.39858
13.0,13,11.449813
10.0,10,11.488845
9.0,9,11.526866
10.0,10,11.563471
10.0,10,11.603968
12.0,12,11.647107
11.0,11,11.683635
10.0,10,11.742618
8.0,8,11.770457
9.0,9,11.805499
10.0,10,11.842907
10.0,10,11.876735
8.0,8,11.910269
8.0,8,11.94029
9.0,9,11.97553
10.0,10,12.013268
10.0,10,12.050432
8.0,8,12.082314
9.0,9,12.11798
9.0,9,12.147984
8.0,8,12.180285
10.0,10,12.220546
9.0,9,12.256555
10.0,10,12.292347
9.0,9,12.32925
10.0,10,12.370539
10.0,10,12.409716
8.0,8,12.441996
9.0,9,12.472176
10.0,10,12.50936
10.0,10,12.549589
9.0,9,12.582034
9.0,9,12.615021
9.0,9,12.654491
10.0,10,12.689018
10.0,10,12.725677
9.0,9,12.762672
10.0,10,12.800342
9.0,9,12.835445
9.0,9,12.868654
9.0,9,12.901914
11.0,11,12.957855
9.0,9,12.987708
10.0,10,13.024397
10.0,10,13.065645
9.0,9,13.094599
9.0,9,13.129239
9.0,9,13.165419
10.0,10,13.199659
10.0,10,13.239557
10.0,10,13.276507
9.0,9,13.31197
11.0,11,13.346835
10.0,10,13.390122
10.0,10,13.424943
9.0,9,13.462455
10.0,10,13.497182
9.0,9,13.526634
10.0,10,13.558718
9.0,9,13.59431
8.0,8,13.637884
10.0,10,13.68188
8.0,8,13.710312
9.0,9,13.74315
9.0,9,13.778484
8.0,8,13.810602
10.0,10,13.847353
9.0,9,13.878999
9.0,9,13.912426
10.0,10,13.952438
9.0,9,13.984702
9.0,9,14.017879
11.0,11,14.058474
10.0,10,14.095374
8.0,8,14.123533
10.0,10,14.160404
9.0,9,14.1958
10.0,10,14.23246
11.0,11,14.267266
8.0,8,14.301366
10.0,10,14.337768
10.0,10,14.371404
9.0,9,14.409829
10.0,10,14.4435
9.0,9,14.476182
9.0,9,14.514418
9.0,9,14.544165
11.0,11,14.584724
10.0,10,14.624779
10.0,10,14.661499
10.0,10,14.694609
10.0,10,14.734182
8.0,8,14.766036
10.0,10,14.800215
10.0,10,14.839988
10.0,10,14.873662
8.0,8,14.90816
10.0,10,14.945018
10.0,10,14.9789
9.0,9,15.014371
9.0,9,15.050231
10.0,10,15.085622
10.0,10,15.125251
9.0,9,15.158284
9.0,9,15.191153
10.0,10,15.234306
9.0,9,15.263994
12.0,12,15.306422
10.0,10,15.343356
9.0,9,15.377807
10.0,10,15.411976
9.0,9,15.448493
10.0,10,15.485414
9.0,9,15.542914
9.0,9,15.572602
9.0,9,15.608632
8.0,8,15.640028
8.0,8,15.671955
11.0,11,15.71073
10.0,10,15.751041
10.0,10,15.787846
10.0,10,15.821347
8.0,8,15.856812
10.0,10,15.890754
10.0,10,15.927838
10.0,10,15.967644
9.0,9,16.003392
10.0,10,16.037233
11.0,11,16.081527
9.0,9,16.110909
10.0,10,16.151188
9.0,9,16.187081
11.0,11,16.224348
9.0,9,16.263585
10.0,10,16.297227
9.0,9,16.32953
8.0,8,16.358
8.0,8,16.392048
8.0,8,16.419981
10.0,10,16.453873
10.0,10,16.493579
10.0,10,16.527592
10.0,10,16.567488
10.0,10,16.604566
10.0,10,16.6413
10.0,10,16.677321
9.0,9,16.709494
9.0,9,16.74516
10.0,10,16.781777
10.0,10,16.818085
10.0,10,16.851693
9.0,9,16.881061
8.0,8,16.914889
9.0,9,16.946537
12.0,12,16.990769
11.0,11,17.025633
8.0,8,17.057117
11.0,11,17.09727
10.0,10,17.133315
11.0,11,17.170924
10.0,10,17.207569
10.0,10,17.244836
10.0,10,17.284385
10.0,10,17.320862
10.0,10,17.354801
10.0,10,17.415871
10.0,10,17.452375
8.0,8,17.47711
9.0,9,17.518878
11.0,11,17.556419
10.0,10,17.593764
10.0,10,17.637743
9.0,9,17.670659
9.0,9,17.6996
9.0,9,17.741653
8.0,8,17.769777
9.0,9,17.802519
9.0,9,17.840384
10.0,10,17.881367
10.0,10,17.915383
9.0,9,17.953614
11.0,11,17.990934
12.0,12,18.027392
10.0,10,18.069526
9.0,9,18.101982
10.0,10,18.136181
11.0,11,18.183365
10.0,10,18.219773
8.0,8,18.255187
8.0,8,18.283952
10.0,10,18.316472
9.0,9,18.345766
11.0,11,18.391756
9.0,9,18.42436
10.0,10,18.466682
9.0,9,18.50007
9.0,9,18.526639
10.0,10,18.559942
9.0,9,18.60191
9.0,9,18.63281
10.0,10,18.666021
9.0,9,18.700401
8.0,8,18.728848
11.0,11,18.764104
9.0,9,18.802253
9.0,9,18.833151
10.0,10,18.865849
11.0,11,18.911482
10.0,10,18.947579
9.0,9,18.978932
14.0,14,19.030543
10.0,10,19.063739
9.0,9,19.096948
10.0,10,19.136317
9.0,9,19.167391
8.0,8,19.202461
9.0,9,19.240917
9.0,9,19.290414
