#{"t_start": 1718462887.2473142, "env_id": "CartPole-v1"}
r,l,t99.0,9,2.24989
10.0,10,4.197702
10.0,10,6.048766
10.0,10,7.908971
10.0,10,9.79523
9.0,9,11.688379
9.0,9,13.60482
8.0,8,15.483452
9.0,9,17.355452
411
34.0,34,1.235094
20.0,20,1.293216
13.0,13,1.328673
11.0,11,1.363008
10.0,10,1.392124
10.0,10,1.420886
15.0,15,1.470514
15.0,15,1.505579
15.0,15,1.547876
11.0,11,1.587779
11.0,11,1.616753
12.0,12,1.657186
12.0,12,1.686178
9.0,9,1.717179
10.0,10,1.753068
10.0,10,1.789201
12.0,12,1.82203
9.0,9,1.858604
9.0,9,1.904139
9.0,9,1.933399
11.0,11,1.975206
10.0,10,2.006996
10.0,10,2.039473
10.0,10,2.076553
10.0,10,2.111918
11.0,11,2.146877
8.0,8,2.179308
9.0,9,2.208057
9.0,9,2.241338
8.0,8,2.322186
9.0,9,2.352826
10.0,10,2.393734
11.0,11,2.437814
11.0,11,2.483292
10.0,10,2.524203
10.0,10,2.567556
10.0,10,2.610298
10.0,10,2.642494
12.0,12,2.68246
9.0,9,2.71724
10.0,10,2.751273
9.0,9,2.783868
9.0,9,2.821992
8.0,8,2.850403
10.0,10,2.883353
10.0,10,2.926557
8.0,8,2.954841
9.0,9,2.987483
10.0,10,3.023845
10.0,10,3.060427
9.0,9,3.09316
8.0,8,3.123802
10.0,10,3.163467
9.0,9,3.192683
12.0,12,3.237165
9.0,9,3.270234
10.0,10,3.30688
10.0,10,3.347099
14.0,14,3.392751
9.0,9,3.422198
9.0,9,3.461215
10.0,10,3.502048
9.0,9,3.539181
10.0,10,3.574753
10.0,10,3.615587
10.0,10,3.653447
10.0,10,3.690454
8.0,8,3.718819
10.0,10,3.76025
11.0,11,3.797795
8.0,8,3.827456
8.0,8,3.859649
8.0,8,3.898849
10.0,10,3.939296
9.0,9,3.972506
10.0,10,4.010336
9.0,9,4.043118
9.0,9,4.07942
10.0,10,4.116485
11.0,11,4.160625
9.0,9,4.189528
10.0,10,4.256154
10.0,10,4.289513
10.0,10,4.329828
9.0,9,4.36262
9.0,9,4.395791
10.0,10,4.432587
9.0,9,4.468691
9.0,9,4.501529
9.0,9,4.534003
10.0,10,4.566607
10.0,10,4.600737
10.0,10,4.632956
8.0,8,4.659781
9.0,9,4.69477
10.0,10,4.727375
9.0,9,4.752626
8.0,8,4.779592
10.0,10,4.812056
11.0,11,4.851049
11.0,11,4.888408
9.0,9,4.921455
8.0,8,4.952586
10.0,10,4.991415
9.0,9,5.020938
10.0,10,5.057644
8.0,8,5.091283
10.0,10,5.125636
9.0,9,5.158338
9.0,9,5.193836
9.0,9,5.226512
9.0,9,5.259387
12.0,12,5.303604
12.0,12,5.341304
11.0,11,5.382042
11.0,11,5.422147
10.0,10,5.455451
8.0,8,5.486874
10.0,10,5.526295
11.0,11,5.560749
10.0,10,5.60032
10.0,10,5.636896
10.0,10,5.673429
10.0,10,5.712924
9.0,9,5.747536
10.0,10,5.784824
10.0,10,5.827995
9.0,9,5.864984
10.0,10,5.902378
9.0,9,5.943695
11.0,11,5.981032
10.0,10,6.017794
10.0,10,6.05462
9.0,9,6.11768
9.0,9,6.152898
10.0,10,6.186847
10.0,10,6.222912
10.0,10,6.254301
10.0,10,6.28959
8.0,8,6.314172
9.0,9,6.347405
9.0,9,6.378054
8.0,8,6.40588
9.0,9,6.439012
12.0,12,6.478967
9.0,9,6.507324
10.0,10,6.542105
10.0,10,6.577205
9.0,9,6.605473
8.0,8,6.633108
9.0,9,6.664923
10.0,10,6.705097
9.0,9,6.746164
9.0,9,6.774388
10.0,10,6.811162
8.0,8,6.843572
10.0,10,6.880231
9.0,9,6.914227
10.0,10,6.953931
9.0,9,6.987107
11.0,11,7.025998
10.0,10,7.067779
9.0,9,7.103835
10.0,10,7.14241
8.0,8,7.170926
10.0,10,7.209006
9.0,9,7.243918
10.0,10,7.289391
9.0,9,7.325115
12.0,12,7.367896
11.0,11,7.412014
9.0,9,7.447273
10.0,10,7.485724
10.0,10,7.523853
8.0,8,7.550993
10.0,10,7.585197
10.0,10,7.621756
9.0,9,7.654274
11.0,11,7.697185
10.0,10,7.729496
10.0,10,7.762522
10.0,10,7.800185
10.0,10,7.837843
10.0,10,7.871573
8.0,8,7.902178
10.0,10,7.957128
10.0,10,7.990877
9.0,9,8.026167
8.0,8,8.053498
11.0,11,8.093859
11.0,11,8.126652
9.0,9,8.153344
9.0,9,8.185418
9.0,9,8.220867
10.0,10,8.25488
9.0,9,8.284024
9.0,9,8.318707
11.0,11,8.357022
11.0,11,8.390205
10.0,10,8.429106
10.0,10,8.464172
10.0,10,8.501723
8.0,8,8.529487
8.0,8,8.561186
9.0,9,8.590453
11.0,11,8.632239
10.0,10,8.66852
9.0,9,8.706302
9.0,9,8.744283
10.0,10,8.781466
12.0,12,8.830197
10.0,10,8.86923
9.0,9,8.900794
9.0,9,8.939138
10.0,10,8.977019
9.0,9,9.007449
10.0,10,9.049194
9.0,9,9.084213
10.0,10,9.128335
9.0,9,9.167928
12.0,12,9.214111
10.0,10,9.254449
9.0,9,9.290192
9.0,9,9.332649
8.0,8,9.364369
9.0,9,9.399445
10.0,10,9.437767
8.0,8,9.46635
9.0,9,9.499672
10.0,10,9.530885
9.0,9,9.56648
11.0,11,9.60738
12.0,12,9.648578
10.0,10,9.688104
9.0,9,9.720587
9.0,9,9.756214
9.0,9,9.788375
8.0,8,9.83657
9.0,9,9.870403
10.0,10,9.90308
13.0,13,9.94769
9.0,9,9.98345
9.0,9,10.018053
9.0,9,10.062603
10.0,10,10.100031
8.0,8,10.131706
10.0,10,10.168706
9.0,9,10.207969
10.0,10,10.242201
9.0,9,10.276209
10.0,10,10.310171
9.0,9,10.340863
11.0,11,10.384737
9.0,9,10.42085
10.0,10,10.454924
10.0,10,10.505449
9.0,9,10.531072
10.0,10,10.571332
10.0,10,10.604376
9.0,9,10.630093
9.0,9,10.662298
9.0,9,10.691856
9.0,9,10.717341
9.0,9,10.747162
10.0,10,10.784993
10.0,10,10.817546
9.0,9,10.855478
9.0,9,10.89353
9.0,9,10.925103
9.0,9,10.959394
9.0,9,10.998859
10.0,10,11.036431
10.0,10,11.073424
11.0,11,11.116144
8.0,8,11.14062
9.0,9,11.176213
9.0,9,11.213288
9.0,9,11.246375
8.0,8,11.275
8.0,8,11.307193
8.0,8,11.338833
9.0,9,11.372707
9.0,9,11.413507
10.0,10,11.450429
10.0,10,11.489457
10.0,10,11.532692
11.0,11,11.572922
9.0,9,11.610375
12.0,12,11.652556
12.0,12,11.690308
10.0,10,11.7523
9.0,9,11.784085
11.0,11,11.824536
10.0,10,11.85901
10.0,10,11.898533
9.0,9,11.930721
9.0,9,11.967136
10.0,10,12.005636
9.0,9,12.041662
8.0,8,12.070101
9.0,9,12.103245
9.0,9,12.139417
9.0,9,12.175203
8.0,8,12.200886
8.0,8,12.236843
9.0,9,12.268281
10.0,10,12.308156
9.0,9,12.349539
9.0,9,12.385611
9.0,9,12.416713
8.0,8,12.44898
11.0,11,12.490374
9.0,9,12.523019
10.0,10,12.563078
9.0,9,12.596122
8.0,8,12.624223
9.0,9,12.66136
10.0,10,12.698235
9.0,9,12.731481
8.0,8,12.763291
9.0,9,12.796533
9.0,9,12.829194
9.0,9,12.868394
10.0,10,12.902561
9.0,9,12.938002
10.0,10,12.98384
8.0,8,13.011801
11.0,11,13.055871
9.0,9,13.089623
8.0,8,13.117285
9.0,9,13.152584
10.0,10,13.190249
11.0,11,13.228164
10.0,10,13.264059
9.0,9,13.293967
9.0,9,13.330101
10.0,10,13.365497
8.0,8,13.401632
10.0,10,13.438932
9.0,9,13.475
10.0,10,13.508342
10.0,10,13.544791
10.0,10,13.580895
11.0,11,13.637399
8.0,8,13.672596
10.0,10,13.706961
11.0,11,13.748518
10.0,10,13.787903
9.0,9,13.821015
10.0,10,13.858327
9.0,9,13.892972
8.0,8,13.921588
10.0,10,13.955472
9.0,9,13.991227
9.0,9,14.026929
11.0,11,14.064964
10.0,10,14.104198
10.0,10,14.138332
9.0,9,14.174099
10.0,10,14.210551
10.0,10,14.246892
10.0,10,14.281022
9.0,9,14.316202
12.0,12,14.354893
8.0,8,14.386276
10.0,10,14.425405
10.0,10,14.46272
9.0,9,14.497627
10.0,10,14.535312
9.0,9,14.56429
9.0,9,14.602259
10.0,10,14.639838
9.0,9,14.669216
9.0,9,14.706685
11.0,11,14.745255
10.0,10,14.785774
8.0,8,14.816833
9.0,9,14.846629
9.0,9,14.879267
9.0,9,14.91738
10.0,10,14.951707
9.0,9,14.984566
9.0,9,15.022492
11.0,11,15.061075
10.0,10,15.0996
9.0,9,15.135243
9.0,9,15.164816
10.0,10,15.201823
9.0,9,15.237444
9.0,9,15.270631
11.0,11,15.312021
9.0,9,15.34402
10.0,10,15.383291
10.0,10,15.416973
10.0,10,15.457918
9.0,9,15.490927
9.0,9,15.548065
9.0,9,15.580678
9.0,9,15.614035
9.0,9,15.64988
10.0,10,15.687112
9.0,9,15.720274
9.0,9,15.756099
9.0,9,15.788547
10.0,10,15.822011
9.0,9,15.858798
11.0,11,15.900016
11.0,11,15.941607
9.0,9,15.980474
9.0,9,16.013522
11.0,11,16.051101
13.0,13,16.101116
8.0,8,16.129253
8.0,8,16.160341
11.0,11,16.201154
10.0,10,16.235494
10.0,10,16.278676
12.0,12,16.317017
8.0,8,16.348844
10.0,10,16.385603
9.0,9,16.420647
9.0,9,16.453473
9.0,9,16.485562
10.0,10,16.525959
10.0,10,16.560176
9.0,9,16.592045
10.0,10,16.628868
9.0,9,16.661505
10.0,10,16.700513
10.0,10,16.734344
9.0,9,16.766985
9.0,9,16.805416
10.0,10,16.83826
11.0,11,16.87614
9.0,9,16.911715
8.0,8,16.939432
10.0,10,16.975296
10.0,10,17.011284
10.0,10,17.047976
9.0,9,17.080486
9.0,9,17.111938
11.0,11,17.152169
9.0,9,17.185175
10.0,10,17.224482
9.0,9,17.256962
10.0,10,17.290494
10.0,10,17.330532
9.0,9,17.359933
10.0,10,17.423836
11.0,11,17.458575
10.0,10,17.495078
10.0,10,17.538455
9.0,9,17.570416
8.0,8,17.598675
9.0,9,17.638373
9.0,9,17.671289
10.0,10,17.707666
8.0,8,17.742282
9.0,9,17.775188
10.0,10,17.80877
9.0,9,17.850721
9.0,9,17.883188
10.0,10,17.917263
11.0,11,17.960157
9.0,9,17.992566
10.0,10,18.027441
12.0,12,18.07505
9.0,9,18.107639
10.0,10,18.148678
10.0,10,18.183995
10.0,10,18.2204
10.0,10,18.261741
10.0,10,18.298178
10.0,10,18.331223
9.0,9,18.365808
8.0,8,18.393729
9.0,9,18.429249
10.0,10,18.472349
9.0,9,18.502016
9.0,9,18.533973
10.0,10,18.573864
9.0,9,18.607291
10.0,10,18.64119
9.0,9,18.667943
9.0,9,18.705087
9.0,9,18.737189
9.0,9,18.764711
8.0,8,18.802321
10.0,10,18.833795
13.0,13,18.87539
9.0,9,18.913503
9.0,9,18.948222
10.0,10,18.983056
9.0,9,19.01742
9.0,9,19.049857
11.0,11,19.085773
10.0,10,19.123058
10.0,10,19.161622
10.0,10,19.203127
9.0,9,19.241595
9.0,9,19.291095
