#{"t_start": 1718716336.1179543, "env_id": "CartPoleAggregated-v1"}
r,l,t
10.0,10,0.697503
21.0,21,0.748941
9.0,9,2.564497
10.0,10,2.590036
37.0,37,4.195567
39.0,39,6.021899
